order_id,order_date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,unit_price
ORD000449,2025-01-23,PROD009,WH004,24,24,16848.5
ORD000450,2025-01-23,PROD010,WH001,62,62,11721.99
ORD000451,2025-01-23,PROD011,WH001,105,105,5114.92
ORD000452,2025-01-23,PROD012,WH001,26,26,30770.37
ORD000453,2025-01-23,PROD013,WH004,82,82,2463.4
ORD000454,2025-01-23,PROD014,WH004,111,111,3472.14
ORD000455,2025-01-23,PROD015,WH004,25,25,21609.69
ORD000456,2025-01-23,PROD016,WH004,22,22,34134.77
ORD000457,2025-01-23,PROD017,WH003,31,31,13497.62
ORD000458,2025-01-23,PROD018,WH003,33,33,38000.99
ORD000459,2025-01-23,PROD019,WH001,13,13,192236.55
ORD000460,2025-01-23,PROD020,WH001,13,13,102727.26
ORD000461,2025-01-24,PROD001,WH001,8,8,238079.36
ORD000462,2025-01-24,PROD002,WH001,8,8,401947.39
ORD000463,2025-01-24,PROD003,WH002,17,17,122637.6
ORD000464,2025-01-24,PROD004,WH002,23,23,56330.85
ORD000465,2025-01-24,PROD005,WH003,16,16,40132.99
ORD000466,2025-01-24,PROD006,WH003,10,10,169248.26
ORD000467,2025-01-24,PROD007,WH003,21,21,48613.66
ORD000468,2025-01-24,PROD008,WH003,19,19,25739.45
ORD000469,2025-01-24,PROD009,WH004,29,29,17417.72
ORD000470,2025-01-24,PROD010,WH001,99,99,11994.14
ORD000471,2025-01-24,PROD011,WH001,76,76,4995.96
ORD000472,2025-01-24,PROD012,WH001,32,32,30231.04
ORD000473,2025-01-24,PROD013,WH004,59,59,2441.64
ORD000474,2025-01-24,PROD014,WH004,111,111,3522.61
ORD000475,2025-01-24,PROD015,WH004,33,33,20954.73
ORD000476,2025-01-24,PROD016,WH004,24,24,34291.19
ORD000477,2025-01-24,PROD017,WH003,29,29,13552.82
ORD000478,2025-01-24,PROD018,WH003,41,41,37567.7
ORD000479,2025-01-24,PROD019,WH001,4,4,191228.49
ORD000480,2025-01-24,PROD020,WH001,10,10,99196.09
ORD000481,2025-01-25,PROD001,WH001,6,6,235602.54
ORD000482,2025-01-25,PROD002,WH001,67,47,414306.74
ORD000483,2025-01-25,PROD003,WH002,14,14,123547.6
ORD000484,2025-01-25,PROD004,WH002,21,21,59353.81
ORD000485,2025-01-25,PROD005,WH003,30,30,39278.4
ORD000486,2025-01-25,PROD006,WH003,11,11,165991.43
ORD000487,2025-01-25,PROD007,WH003,19,19,48206.06
ORD000488,2025-01-25,PROD008,WH003,32,32,24546.61
ORD000489,2025-01-25,PROD009,WH004,32,32,16938.68
ORD000490,2025-01-25,PROD010,WH001,40,40,12126.39
ORD000491,2025-01-25,PROD011,WH001,60,60,4945.56
ORD000492,2025-01-25,PROD012,WH001,30,30,29304.9
ORD000493,2025-01-25,PROD013,WH004,50,50,2517.29
ORD000494,2025-01-25,PROD014,WH004,104,104,3442.07
ORD000495,2025-01-25,PROD015,WH004,32,32,21228.66
ORD000496,2025-01-25,PROD016,WH004,30,30,34692.51
ORD000497,2025-01-25,PROD017,WH003,35,35,13194.92
ORD000498,2025-01-25,PROD018,WH003,30,30,37857.75
ORD000499,2025-01-25,PROD019,WH001,4,4,189372.11
ORD000500,2025-01-25,PROD020,WH001,11,11,100795.22
ORD000501,2025-01-26,PROD001,WH001,8,8,237615.47
ORD000502,2025-01-26,PROD002,WH001,5,5,407996.8
ORD000503,2025-01-26,PROD003,WH002,14,14,121339.93
ORD000504,2025-01-26,PROD004,WH002,19,19,56686.04
ORD000505,2025-01-26,PROD005,WH003,199,164,40167.67
ORD000506,2025-01-26,PROD006,WH003,11,11,162187.37
ORD000507,2025-01-26,PROD007,WH003,12,12,46976.38
ORD000508,2025-01-26,PROD008,WH003,32,32,24736.62
ORD000509,2025-01-26,PROD009,WH004,24,24,16656.81
ORD000510,2025-01-26,PROD010,WH001,42,42,11682.93
ORD000511,2025-01-26,PROD011,WH001,86,86,4935.16
ORD000512,2025-01-26,PROD012,WH001,34,34,29395.85
ORD000513,2025-01-26,PROD013,WH004,112,112,2544.91
ORD000514,2025-01-26,PROD014,WH004,59,59,3408.16
ORD000515,2025-01-26,PROD015,WH004,20,20,21311.78
ORD000516,2025-01-26,PROD016,WH004,26,26,33760.9
ORD000517,2025-01-26,PROD017,WH003,34,34,13642.01
ORD000518,2025-01-26,PROD018,WH003,31,31,36980.13
ORD000519,2025-01-26,PROD019,WH001,8,8,194796.03
ORD000520,2025-01-26,PROD020,WH001,8,8,101604.25
ORD000521,2025-01-27,PROD001,WH001,5,5,234818.06
ORD000522,2025-01-27,PROD002,WH001,4,4,403082.1
ORD000523,2025-01-27,PROD003,WH002,17,17,126079.97
ORD000524,2025-01-27,PROD004,WH002,13,13,59467.04
ORD000525,2025-01-27,PROD005,WH003,26,26,39870.0
ORD000526,2025-01-27,PROD006,WH003,8,8,164857.76
ORD000527,2025-01-27,PROD007,WH003,21,21,47244.86
ORD000528,2025-01-27,PROD008,WH003,24,24,24824.52
ORD000529,2025-01-27,PROD009,WH004,38,38,16781.74
ORD000530,2025-01-27,PROD010,WH001,42,42,11892.41
ORD000531,2025-01-27,PROD011,WH001,83,83,4856.18
ORD000532,2025-01-27,PROD012,WH001,48,48,29173.91
ORD000533,2025-01-27,PROD013,WH004,80,80,2527.1
ORD000534,2025-01-27,PROD014,WH004,34,34,3538.18
ORD000535,2025-01-27,PROD015,WH004,39,39,20786.09
ORD000536,2025-01-27,PROD016,WH004,8,8,34786.34
ORD000537,2025-01-27,PROD017,WH003,49,49,13310.55
ORD000538,2025-01-27,PROD018,WH003,35,35,37762.39
ORD000539,2025-01-27,PROD019,WH001,7,7,192637.68
ORD000540,2025-01-27,PROD020,WH001,11,11,101461.41
ORD000541,2025-01-28,PROD001,WH001,7,7,245200.79
ORD000542,2025-01-28,PROD002,WH001,4,4,398414.85
ORD000543,2025-01-28,PROD003,WH002,15,15,122628.19
ORD000544,2025-01-28,PROD004,WH002,21,21,58489.19
ORD000545,2025-01-28,PROD005,WH003,30,30,39611.68
ORD000546,2025-01-28,PROD006,WH003,4,4,160481.26
ORD000547,2025-01-28,PROD007,WH003,25,25,48249.02
ORD000548,2025-01-28,PROD008,WH003,45,45,24839.61
ORD000549,2025-01-28,PROD009,WH004,37,37,16861.38
ORD000550,2025-01-28,PROD010,WH001,26,26,11830.34
ORD000551,2025-01-28,PROD011,WH001,47,47,4851.8
ORD000552,2025-01-28,PROD012,WH001,26,26,29428.25
ORD000553,2025-01-28,PROD013,WH004,143,143,2496.14
ORD000554,2025-01-28,PROD014,WH004,86,86,3452.9
ORD000555,2025-01-28,PROD015,WH004,21,21,21471.73
ORD000556,2025-01-28,PROD016,WH004,19,19,33271.72
ORD000557,2025-01-28,PROD017,WH003,41,41,13804.03
ORD000558,2025-01-28,PROD018,WH003,27,27,37783.0
ORD000559,2025-01-28,PROD019,WH001,9,9,187444.58
ORD000560,2025-01-28,PROD020,WH001,14,14,98825.75
ORD000561,2025-01-29,PROD001,WH001,5,5,237553.02
ORD000562,2025-01-29,PROD002,WH001,7,7,410161.47
ORD000563,2025-01-29,PROD003,WH002,17,17,123904.12
ORD000564,2025-01-29,PROD004,WH002,8,8,58512.28
ORD000565,2025-01-29,PROD005,WH003,29,29,39820.43
ORD000566,2025-01-29,PROD006,WH003,12,12,166699.27
ORD000567,2025-01-29,PROD007,WH003,16,16,48300.75
ORD000568,2025-01-29,PROD008,WH003,22,22,24616.68
ORD000569,2025-01-29,PROD009,WH004,31,31,17319.03
ORD000570,2025-01-29,PROD010,WH001,40,40,12215.27
ORD000571,2025-01-29,PROD011,WH001,60,60,5146.69
ORD000572,2025-01-29,PROD012,WH001,26,26,29415.09
ORD000573,2025-01-29,PROD013,WH004,210,210,2552.18
ORD000574,2025-01-29,PROD014,WH004,111,111,3578.12
ORD000575,2025-01-29,PROD015,WH004,38,38,21179.13
ORD000576,2025-01-29,PROD016,WH004,24,24,34013.02
ORD000577,2025-01-29,PROD017,WH003,30,30,13870.38
ORD000578,2025-01-29,PROD018,WH003,32,32,39077.74
ORD000579,2025-01-29,PROD019,WH001,9,9,191615.35
ORD000580,2025-01-29,PROD020,WH001,14,14,99157.36
ORD000581,2025-01-30,PROD001,WH001,9,9,244567.18
ORD000582,2025-01-30,PROD002,WH001,4,4,399895.68
ORD000583,2025-01-30,PROD003,WH002,16,16,123429.47
ORD000584,2025-01-30,PROD004,WH002,20,20,59689.73
ORD000585,2025-01-30,PROD005,WH003,27,27,40754.4
ORD000586,2025-01-30,PROD006,WH003,10,10,169351.87
ORD000587,2025-01-30,PROD007,WH003,14,14,48273.01
ORD000588,2025-01-30,PROD008,WH003,13,13,24861.51
ORD000589,2025-01-30,PROD009,WH004,30,30,17489.28
ORD000590,2025-01-30,PROD010,WH001,579,465,11862.79
ORD000591,2025-01-30,PROD011,WH001,61,61,5077.22
ORD000592,2025-01-30,PROD012,WH001,183,129,30104.77
ORD000593,2025-01-30,PROD013,WH004,76,76,2459.28
ORD000594,2025-01-30,PROD014,WH004,60,60,3398.67
ORD000595,2025-01-30,PROD015,WH004,26,26,20853.54
ORD000596,2025-01-30,PROD016,WH004,34,34,34097.28
ORD000597,2025-01-30,PROD017,WH003,20,20,13243.38
ORD000598,2025-01-30,PROD018,WH003,41,41,37805.19
ORD000599,2025-01-30,PROD019,WH001,8,8,191313.17
ORD000600,2025-01-30,PROD020,WH001,17,17,101289.54
ORD000601,2025-01-31,PROD001,WH001,7,7,233559.49
ORD000602,2025-01-31,PROD002,WH001,9,9,414038.85
ORD000603,2025-01-31,PROD003,WH002,10,10,121675.0
ORD000604,2025-01-31,PROD004,WH002,21,21,56358.09
ORD000605,2025-01-31,PROD005,WH003,19,19,39165.79
ORD000606,2025-01-31,PROD006,WH003,9,9,166521.08
ORD000607,2025-01-31,PROD007,WH003,22,22,46712.13
ORD000608,2025-01-31,PROD008,WH003,12,12,24281.34
ORD000609,2025-01-31,PROD009,WH004,32,32,16610.32
ORD000610,2025-01-31,PROD010,WH001,57,57,12323.8
ORD000611,2025-01-31,PROD011,WH001,98,98,5122.18
ORD000612,2025-01-31,PROD012,WH001,23,23,29255.64
ORD000613,2025-01-31,PROD013,WH004,99,99,2470.6
ORD000614,2025-01-31,PROD014,WH004,109,109,3593.93
ORD000615,2025-01-31,PROD015,WH004,32,32,20493.09
ORD000616,2025-01-31,PROD016,WH004,15,15,33172.98
ORD000617,2025-01-31,PROD017,WH003,43,43,13164.66
ORD000618,2025-01-31,PROD018,WH003,48,48,39086.37
ORD000619,2025-01-31,PROD019,WH001,6,6,192771.44
ORD000620,2025-01-31,PROD020,WH001,15,15,98286.91
ORD000621,2025-02-01,PROD001,WH001,10,10,233461.64
ORD000622,2025-02-01,PROD002,WH001,4,4,421444.94
ORD000623,2025-02-01,PROD003,WH002,4,4,124441.17
ORD000624,2025-02-01,PROD004,WH002,25,25,58342.35
ORD000625,2025-02-01,PROD005,WH003,60,60,39470.07
ORD000626,2025-02-01,PROD006,WH003,10,10,167557.77
ORD000627,2025-02-01,PROD007,WH003,22,22,47126.79
ORD000628,2025-02-01,PROD008,WH003,25,25,25430.37
ORD000629,2025-02-01,PROD009,WH004,25,25,16725.22
ORD000630,2025-02-01,PROD010,WH001,44,44,11710.5
ORD000631,2025-02-01,PROD011,WH001,76,76,4993.65
ORD000632,2025-02-01,PROD012,WH001,20,20,30563.79
ORD000633,2025-02-01,PROD013,WH004,107,107,2482.73
ORD000634,2025-02-01,PROD014,WH004,78,78,3401.06
ORD000635,2025-02-01,PROD015,WH004,20,20,21067.17
ORD000636,2025-02-01,PROD016,WH004,25,25,34368.16
ORD000637,2025-02-01,PROD017,WH003,34,34,13694.96
ORD000638,2025-02-01,PROD018,WH003,49,49,37776.39
ORD000639,2025-02-01,PROD019,WH001,11,11,185406.02
ORD000640,2025-02-01,PROD020,WH001,7,7,100505.96
ORD000641,2025-02-02,PROD001,WH001,10,10,237545.49
ORD000642,2025-02-02,PROD002,WH001,4,4,420993.43
ORD000643,2025-02-02,PROD003,WH002,14,14,125020.34
ORD000644,2025-02-02,PROD004,WH002,17,17,57903.49
ORD000645,2025-02-02,PROD005,WH003,21,21,39542.1
ORD000646,2025-02-02,PROD006,WH003,13,13,163403.99
ORD000647,2025-02-02,PROD007,WH003,19,19,48036.73
ORD000648,2025-02-02,PROD008,WH003,35,35,24710.0
ORD000649,2025-02-02,PROD009,WH004,29,29,17400.15
ORD000650,2025-02-02,PROD010,WH001,30,30,11956.09
ORD000651,2025-02-02,PROD011,WH001,103,103,4937.61
ORD000652,2025-02-02,PROD012,WH001,23,23,29379.71
ORD000653,2025-02-02,PROD013,WH004,113,113,2525.85
ORD000654,2025-02-02,PROD014,WH004,97,97,3400.42
ORD000655,2025-02-02,PROD015,WH004,34,34,20936.99
ORD000656,2025-02-02,PROD016,WH004,31,31,34102.25
ORD000657,2025-02-02,PROD017,WH003,57,57,13370.23
ORD000658,2025-02-02,PROD018,WH003,33,33,38569.58
ORD000659,2025-02-02,PROD019,WH001,9,9,192002.53
ORD000660,2025-02-02,PROD020,WH001,16,16,102828.39
ORD000661,2025-02-03,PROD001,WH001,9,9,240126.24
ORD000662,2025-02-03,PROD002,WH001,9,9,410930.18
ORD000663,2025-02-03,PROD003,WH002,16,16,123093.79
ORD000664,2025-02-03,PROD004,WH002,26,26,57601.48
ORD000665,2025-02-03,PROD005,WH003,21,21,38864.47
ORD000666,2025-02-03,PROD006,WH003,10,10,166873.82
ORD000667,2025-02-03,PROD007,WH003,12,12,47457.47
ORD000668,2025-02-03,PROD008,WH003,29,29,25060.55
ORD000669,2025-02-03,PROD009,WH004,47,47,16750.09
ORD000670,2025-02-03,PROD010,WH001,41,41,12087.15
ORD000671,2025-02-03,PROD011,WH001,66,66,4984.27
ORD000672,2025-02-03,PROD012,WH001,14,14,29967.35
ORD000673,2025-02-03,PROD013,WH004,120,120,2566.39
ORD000674,2025-02-03,PROD014,WH004,84,84,3543.29
ORD000675,2025-02-03,PROD015,WH004,25,25,20699.99
ORD000676,2025-02-03,PROD016,WH004,31,31,34008.0
ORD000677,2025-02-03,PROD017,WH003,42,42,13473.0
ORD000678,2025-02-03,PROD018,WH003,37,37,38672.72
ORD000679,2025-02-03,PROD019,WH001,6,6,193800.25
ORD000680,2025-02-03,PROD020,WH001,11,11,98700.66
ORD000681,2025-02-04,PROD001,WH001,10,10,244624.58
ORD000682,2025-02-04,PROD002,WH001,6,6,402115.73
ORD000683,2025-02-04,PROD003,WH002,17,17,126970.78
ORD000684,2025-02-04,PROD004,WH002,19,19,57125.77
ORD000685,2025-02-04,PROD005,WH003,17,17,39515.03
ORD000686,2025-02-04,PROD006,WH003,12,12,168489.43
ORD000687,2025-02-04,PROD007,WH003,31,31,47769.82
ORD000688,2025-02-04,PROD008,WH003,33,33,25735.85
ORD000689,2025-02-04,PROD009,WH004,31,31,16644.98
ORD000690,2025-02-04,PROD010,WH001,51,51,11973.61
ORD000691,2025-02-04,PROD011,WH001,89,89,5069.74
ORD000692,2025-02-04,PROD012,WH001,38,38,29109.66
ORD000693,2025-02-04,PROD013,WH004,144,144,2447.78
ORD000694,2025-02-04,PROD014,WH004,58,58,3399.27
ORD000695,2025-02-04,PROD015,WH004,27,27,21621.03
ORD000696,2025-02-04,PROD016,WH004,18,18,34531.67
ORD000697,2025-02-04,PROD017,WH003,45,45,13397.58
ORD000698,2025-02-04,PROD018,WH003,43,43,37216.33
ORD000699,2025-02-04,PROD019,WH001,6,6,185330.37
ORD000700,2025-02-04,PROD020,WH001,13,13,100191.44
ORD000701,2025-02-05,PROD001,WH001,7,7,246852.83
ORD000702,2025-02-05,PROD002,WH001,7,7,414295.43
ORD000703,2025-02-05,PROD003,WH002,12,12,123988.54
ORD000704,2025-02-05,PROD004,WH002,13,13,58002.96
ORD000705,2025-02-05,PROD005,WH003,23,23,41197.37
ORD000706,2025-02-05,PROD006,WH003,9,9,165185.79
ORD000707,2025-02-05,PROD007,WH003,16,16,49336.9
ORD000708,2025-02-05,PROD008,WH003,30,30,24274.54
ORD000709,2025-02-05,PROD009,WH004,38,38,17225.38
ORD000710,2025-02-05,PROD010,WH001,59,59,12091.56
ORD000711,2025-02-05,PROD011,WH001,96,96,5055.6
ORD000712,2025-02-05,PROD012,WH001,37,37,30127.02
ORD000713,2025-02-05,PROD013,WH004,72,72,2431.63
ORD000714,2025-02-05,PROD014,WH004,81,81,3426.41
ORD000715,2025-02-05,PROD015,WH004,23,23,21532.04
ORD000716,2025-02-05,PROD016,WH004,17,17,33455.17
ORD000717,2025-02-05,PROD017,WH003,35,35,13899.28
ORD000718,2025-02-05,PROD018,WH003,14,14,38409.46
ORD000719,2025-02-05,PROD019,WH001,7,7,189365.64
ORD000720,2025-02-05,PROD020,WH001,12,12,102520.29
ORD000721,2025-02-06,PROD001,WH001,13,13,244247.8
ORD000722,2025-02-06,PROD002,WH001,3,3,408252.54
ORD000723,2025-02-06,PROD003,WH002,11,11,121764.45
ORD000724,2025-02-06,PROD004,WH002,22,22,59281.7
ORD000725,2025-02-06,PROD005,WH003,17,17,40636.1
ORD000726,2025-02-06,PROD006,WH003,10,10,167878.27
ORD000727,2025-02-06,PROD007,WH003,20,20,48705.19
ORD000728,2025-02-06,PROD008,WH003,25,25,24663.63
ORD000729,2025-02-06,PROD009,WH004,50,50,17366.02
ORD000730,2025-02-06,PROD010,WH001,41,41,11641.61
ORD000731,2025-02-06,PROD011,WH001,74,74,4921.18
ORD000732,2025-02-06,PROD012,WH001,18,18,29183.81
ORD000733,2025-02-06,PROD013,WH004,108,108,2441.59
ORD000734,2025-02-06,PROD014,WH004,112,112,3506.8
ORD000735,2025-02-06,PROD015,WH004,23,23,20416.94
ORD000736,2025-02-06,PROD016,WH004,20,20,33350.02
ORD000737,2025-02-06,PROD017,WH003,66,66,13283.52
ORD000738,2025-02-06,PROD018,WH003,43,43,38354.17
ORD000739,2025-02-06,PROD019,WH001,7,7,189644.55
ORD000740,2025-02-06,PROD020,WH001,14,14,99750.48
ORD000741,2025-02-07,PROD001,WH001,8,8,243865.43
ORD000742,2025-02-07,PROD002,WH001,5,5,408935.35
ORD000743,2025-02-07,PROD003,WH002,15,15,123863.67
ORD000744,2025-02-07,PROD004,WH002,15,15,59609.33
ORD000745,2025-02-07,PROD005,WH003,38,38,38819.9
ORD000746,2025-02-07,PROD006,WH003,11,11,163073.39
ORD000747,2025-02-07,PROD007,WH003,24,24,48315.05
ORD000748,2025-02-07,PROD008,WH003,282,229,25424.21
ORD000749,2025-02-07,PROD009,WH004,222,114,17322.74
ORD000750,2025-02-07,PROD010,WH001,28,28,11673.17
ORD000751,2025-02-07,PROD011,WH001,76,76,5062.74
ORD000752,2025-02-07,PROD012,WH001,29,29,30396.46
ORD000753,2025-02-07,PROD013,WH004,111,111,2457.11
ORD000754,2025-02-07,PROD014,WH004,63,63,3418.68
ORD000755,2025-02-07,PROD015,WH004,32,32,21314.6
ORD000756,2025-02-07,PROD016,WH004,23,23,33488.98
ORD000757,2025-02-07,PROD017,WH003,44,44,13096.36
ORD000758,2025-02-07,PROD018,WH003,28,28,37369.75
ORD000759,2025-02-07,PROD019,WH001,6,6,184654.18
ORD000760,2025-02-07,PROD020,WH001,10,10,98495.12
ORD000761,2025-02-08,PROD001,WH001,7,7,237624.28
ORD000762,2025-02-08,PROD002,WH001,6,6,404376.44
ORD000763,2025-02-08,PROD003,WH002,17,17,128149.53
ORD000764,2025-02-08,PROD004,WH002,15,15,57069.21
ORD000765,2025-02-08,PROD005,WH003,27,27,39922.08
ORD000766,2025-02-08,PROD006,WH003,15,15,169528.53
ORD000767,2025-02-08,PROD007,WH003,14,14,49092.09
ORD000768,2025-02-08,PROD008,WH003,41,41,24713.89
ORD000769,2025-02-08,PROD009,WH004,27,27,16823.02
ORD000770,2025-02-08,PROD010,WH001,42,42,12067.2
ORD000771,2025-02-08,PROD011,WH001,53,53,5125.36
ORD000772,2025-02-08,PROD012,WH001,40,40,29118.0
ORD000773,2025-02-08,PROD013,WH004,95,95,2483.97
ORD000774,2025-02-08,PROD014,WH004,82,82,3573.45
ORD000775,2025-02-08,PROD015,WH004,29,29,20887.19
ORD000776,2025-02-08,PROD016,WH004,23,23,34448.91
ORD000777,2025-02-08,PROD017,WH003,47,47,13655.46
ORD000778,2025-02-08,PROD018,WH003,35,35,37328.45
ORD000779,2025-02-08,PROD019,WH001,7,7,189425.38
ORD000780,2025-02-08,PROD020,WH001,12,12,100397.12
ORD000781,2025-02-09,PROD001,WH001,7,7,243102.67
ORD000782,2025-02-09,PROD002,WH001,4,4,417930.78
ORD000783,2025-02-09,PROD003,WH002,28,28,126949.5
ORD000784,2025-02-09,PROD004,WH002,23,23,56358.52
ORD000785,2025-02-09,PROD005,WH003,35,35,40409.53
ORD000786,2025-02-09,PROD006,WH003,8,8,164973.42
ORD000787,2025-02-09,PROD007,WH003,30,30,48212.72
ORD000788,2025-02-09,PROD008,WH003,35,35,24809.45
ORD000789,2025-02-09,PROD009,WH004,36,36,17218.31
ORD000790,2025-02-09,PROD010,WH001,41,41,12125.2
ORD000791,2025-02-09,PROD011,WH001,79,79,5023.85
ORD000792,2025-02-09,PROD012,WH001,28,28,30650.89
ORD000793,2025-02-09,PROD013,WH004,156,156,2440.29
ORD000794,2025-02-09,PROD014,WH004,81,81,3458.21
ORD000795,2025-02-09,PROD015,WH004,36,36,20993.86
ORD000796,2025-02-09,PROD016,WH004,15,15,34935.55
ORD000797,2025-02-09,PROD017,WH003,23,23,13153.29
ORD000798,2025-02-09,PROD018,WH003,32,32,37628.54
ORD000799,2025-02-09,PROD019,WH001,7,7,194855.15
ORD000800,2025-02-09,PROD020,WH001,9,9,102387.69
ORD000801,2025-02-10,PROD001,WH001,10,10,245259.54
ORD000802,2025-02-10,PROD002,WH001,4,4,405286.41
ORD000803,2025-02-10,PROD003,WH002,17,17,127601.27
ORD000804,2025-02-10,PROD004,WH002,29,29,58018.58
ORD000805,2025-02-10,PROD005,WH003,19,19,40287.47
ORD000806,2025-02-10,PROD006,WH003,8,8,162414.37
ORD000807,2025-02-10,PROD007,WH003,14,14,48595.22
ORD000808,2025-02-10,PROD008,WH003,29,29,24741.55
ORD000809,2025-02-10,PROD009,WH004,53,53,16840.76
ORD000810,2025-02-10,PROD010,WH001,49,49,12098.51
ORD000811,2025-02-10,PROD011,WH001,83,83,4921.95
ORD000812,2025-02-10,PROD012,WH001,34,34,29503.99
ORD000813,2025-02-10,PROD013,WH004,128,128,2480.37
ORD000814,2025-02-10,PROD014,WH004,90,90,3558.39
ORD000815,2025-02-10,PROD015,WH004,31,31,20653.1
ORD000816,2025-02-10,PROD016,WH004,18,18,34586.13
ORD000817,2025-02-10,PROD017,WH003,38,38,13658.44
ORD000818,2025-02-10,PROD018,WH003,30,30,38408.3
ORD000819,2025-02-10,PROD019,WH001,8,8,189712.21
ORD000820,2025-02-10,PROD020,WH001,13,13,101475.33
ORD000821,2025-02-11,PROD001,WH001,12,12,232994.68
ORD000822,2025-02-11,PROD002,WH001,3,3,405217.94
ORD000823,2025-02-11,PROD003,WH002,15,15,126343.53
ORD000824,2025-02-11,PROD004,WH002,20,20,59695.79
ORD000825,2025-02-11,PROD005,WH003,28,28,38806.03
ORD000826,2025-02-11,PROD006,WH003,9,9,165098.73
ORD000827,2025-02-11,PROD007,WH003,126,68,49220.65
ORD000828,2025-02-11,PROD008,WH003,25,25,25545.31
ORD000829,2025-02-11,PROD009,WH004,27,27,16513.6
ORD000830,2025-02-11,PROD010,WH001,62,62,12021.28
ORD000831,2025-02-11,PROD011,WH001,57,57,4851.29
ORD000832,2025-02-11,PROD012,WH001,31,31,30521.23
ORD000833,2025-02-11,PROD013,WH004,114,114,2471.33
ORD000834,2025-02-11,PROD014,WH004,88,88,3555.77
ORD000835,2025-02-11,PROD015,WH004,60,60,21560.44
ORD000836,2025-02-11,PROD016,WH004,21,21,34971.21
ORD000837,2025-02-11,PROD017,WH003,33,33,13819.23
ORD000838,2025-02-11,PROD018,WH003,61,61,37325.45
ORD000839,2025-02-11,PROD019,WH001,7,7,186518.44
ORD000840,2025-02-11,PROD020,WH001,13,13,100754.68
ORD000841,2025-02-12,PROD001,WH001,4,4,240634.37
ORD000842,2025-02-12,PROD002,WH001,5,5,397934.55
ORD000843,2025-02-12,PROD003,WH002,19,19,124187.96
ORD000844,2025-02-12,PROD004,WH002,18,18,59415.28
ORD000845,2025-02-12,PROD005,WH003,28,28,40956.06
ORD000846,2025-02-12,PROD006,WH003,11,11,162068.68
ORD000847,2025-02-12,PROD007,WH003,16,16,47660.05
ORD000848,2025-02-12,PROD008,WH003,19,19,25090.55
ORD000849,2025-02-12,PROD009,WH004,33,33,17359.84
ORD000850,2025-02-12,PROD010,WH001,32,32,12023.04
ORD000851,2025-02-12,PROD011,WH001,45,45,5140.46
ORD000852,2025-02-12,PROD012,WH001,26,26,30538.29
ORD000853,2025-02-12,PROD013,WH004,65,65,2567.96
ORD000854,2025-02-12,PROD014,WH004,107,107,3548.61
ORD000855,2025-02-12,PROD015,WH004,25,25,21475.81
ORD000856,2025-02-12,PROD016,WH004,39,39,34675.25
ORD000857,2025-02-12,PROD017,WH003,38,38,13300.61
ORD000858,2025-02-12,PROD018,WH003,40,40,37383.34
ORD000859,2025-02-12,PROD019,WH001,54,35,194153.97
ORD000860,2025-02-12,PROD020,WH001,13,13,97508.07
ORD000861,2025-02-13,PROD001,WH001,6,6,238683.32
ORD000862,2025-02-13,PROD002,WH001,4,4,417888.18
ORD000863,2025-02-13,PROD003,WH002,18,18,127349.29
ORD000864,2025-02-13,PROD004,WH002,21,21,56742.96
ORD000865,2025-02-13,PROD005,WH003,16,16,39970.5
ORD000866,2025-02-13,PROD006,WH003,8,8,164800.34
ORD000867,2025-02-13,PROD007,WH003,36,36,47492.32
ORD000868,2025-02-13,PROD008,WH003,26,26,25625.77
ORD000869,2025-02-13,PROD009,WH004,32,32,17156.18
ORD000870,2025-02-13,PROD010,WH001,70,70,12345.73
ORD000871,2025-02-13,PROD011,WH001,95,95,4870.03
ORD000872,2025-02-13,PROD012,WH001,26,26,29809.83
ORD000873,2025-02-13,PROD013,WH004,91,91,2550.27
ORD000874,2025-02-13,PROD014,WH004,72,72,3483.76
ORD000875,2025-02-13,PROD015,WH004,39,39,20699.97
ORD000876,2025-02-13,PROD016,WH004,24,24,35015.53
ORD000877,2025-02-13,PROD017,WH003,47,47,13802.23
ORD000878,2025-02-13,PROD018,WH003,44,44,38105.96
ORD000879,2025-02-13,PROD019,WH001,3,3,190703.49
ORD000880,2025-02-13,PROD020,WH001,12,12,97041.18
ORD000881,2025-02-14,PROD001,WH001,10,10,246926.32
ORD000882,2025-02-14,PROD002,WH001,6,6,417534.86
ORD000883,2025-02-14,PROD003,WH002,23,23,121525.47
ORD000884,2025-02-14,PROD004,WH002,29,29,56873.63
ORD000885,2025-02-14,PROD005,WH003,26,26,40770.47
ORD000886,2025-02-14,PROD006,WH003,10,10,160909.97
ORD000887,2025-02-14,PROD007,WH003,17,17,49272.34
ORD000888,2025-02-14,PROD008,WH003,26,26,25749.84
ORD000889,2025-02-14,PROD009,WH004,46,46,17394.16
ORD000890,2025-02-14,PROD010,WH001,40,40,12172.01
ORD000891,2025-02-14,PROD011,WH001,74,74,4996.18
ORD000892,2025-02-14,PROD012,WH001,30,30,29248.37
ORD000893,2025-02-14,PROD013,WH004,87,87,2534.57
ORD000894,2025-02-14,PROD014,WH004,84,84,3478.34
ORD000895,2025-02-14,PROD015,WH004,25,25,21088.49
ORD000896,2025-02-14,PROD016,WH004,21,21,33578.52
ORD000897,2025-02-14,PROD017,WH003,411,264,13291.15
ORD000898,2025-02-14,PROD018,WH003,33,33,37599.4
