date,product_id,warehouse_id,opening_stock,receipts,demand,closing_stock,stockout_units
2025-01-27,PROD016,WH004,157,0,8,149,0
2025-01-27,PROD017,WH003,180,0,49,131,0
2025-01-27,PROD018,WH003,228,0,35,193,0
2025-01-27,PROD019,WH001,55,0,7,48,0
2025-01-27,PROD020,WH001,73,0,11,62,0
2025-01-28,PROD001,WH001,32,0,7,25,0
2025-01-28,PROD002,WH001,35,0,4,31,0
2025-01-28,PROD003,WH002,78,0,15,63,0
2025-01-28,PROD004,WH002,166,0,21,145,0
2025-01-28,PROD005,WH003,200,0,30,170,0
2025-01-28,PROD006,WH003,78,0,4,74,0
2025-01-28,PROD007,WH003,149,0,25,124,0
2025-01-28,PROD008,WH003,74,197,45,226,0
2025-01-28,PROD009,WH004,233,0,37,196,0
2025-01-28,PROD010,WH001,531,0,26,505,0
2025-01-28,PROD011,WH001,481,0,47,434,0
2025-01-28,PROD012,WH001,181,0,26,155,0
2025-01-28,PROD013,WH004,816,0,143,673,0
2025-01-28,PROD014,WH004,910,0,86,824,0
2025-01-28,PROD015,WH004,66,212,21,257,0
2025-01-28,PROD016,WH004,149,0,19,130,0
2025-01-28,PROD017,WH003,131,0,41,90,0
2025-01-28,PROD018,WH003,193,0,27,166,0
2025-01-28,PROD019,WH001,48,0,9,39,0
2025-01-28,PROD020,WH001,62,0,14,48,0
2025-01-29,PROD001,WH001,25,0,5,20,0
2025-01-29,PROD002,WH001,31,0,7,24,0
2025-01-29,PROD003,WH002,63,0,17,46,0
2025-01-29,PROD004,WH002,145,0,8,137,0
2025-01-29,PROD005,WH003,170,0,29,141,0
2025-01-29,PROD006,WH003,74,0,12,62,0
2025-01-29,PROD007,WH003,124,0,16,108,0
2025-01-29,PROD008,WH003,226,0,22,204,0
2025-01-29,PROD009,WH004,196,0,31,165,0
2025-01-29,PROD010,WH001,505,0,40,465,0
2025-01-29,PROD011,WH001,434,0,60,374,0
2025-01-29,PROD012,WH001,155,0,26,129,0
2025-01-29,PROD013,WH004,673,0,210,463,0
2025-01-29,PROD014,WH004,824,0,111,713,0
2025-01-29,PROD015,WH004,257,0,38,219,0
2025-01-29,PROD016,WH004,130,0,24,106,0
2025-01-29,PROD017,WH003,90,247,30,307,0
2025-01-29,PROD018,WH003,166,0,32,134,0
2025-01-29,PROD019,WH001,39,0,9,30,0
2025-01-29,PROD020,WH001,48,0,14,34,0
2025-01-30,PROD001,WH001,20,69,9,80,0
2025-01-30,PROD002,WH001,24,0,4,20,0
2025-01-30,PROD003,WH002,46,0,16,30,0
2025-01-30,PROD004,WH002,137,0,20,117,0
2025-01-30,PROD005,WH003,141,0,27,114,0
2025-01-30,PROD006,WH003,62,0,10,52,0
2025-01-30,PROD007,WH003,108,0,14,94,0
2025-01-30,PROD008,WH003,204,0,13,191,0
2025-01-30,PROD009,WH004,165,0,30,135,0
2025-01-30,PROD010,WH001,465,0,579,0,114
2025-01-30,PROD011,WH001,374,0,61,313,0
2025-01-30,PROD012,WH001,129,0,183,0,54
2025-01-30,PROD013,WH004,463,0,76,387,0
2025-01-30,PROD014,WH004,713,0,60,653,0
2025-01-30,PROD015,WH004,219,0,26,193,0
2025-01-30,PROD016,WH004,106,0,34,72,0
2025-01-30,PROD017,WH003,307,0,20,287,0
2025-01-30,PROD018,WH003,134,0,41,93,0
2025-01-30,PROD019,WH001,30,0,8,22,0
2025-01-30,PROD020,WH001,34,109,17,126,0
2025-01-31,PROD001,WH001,80,0,7,73,0
2025-01-31,PROD002,WH001,20,0,9,11,0
2025-01-31,PROD003,WH002,30,147,10,167,0
2025-01-31,PROD004,WH002,117,0,21,96,0
2025-01-31,PROD005,WH003,114,0,19,95,0
2025-01-31,PROD006,WH003,52,0,9,43,0
2025-01-31,PROD007,WH003,94,0,22,72,0
2025-01-31,PROD008,WH003,191,0,12,179,0
2025-01-31,PROD009,WH004,135,0,32,103,0
2025-01-31,PROD010,WH001,0,246,57,189,0
2025-01-31,PROD011,WH001,313,0,98,215,0
2025-01-31,PROD012,WH001,0,169,23,146,0
2025-01-31,PROD013,WH004,387,0,99,288,0
2025-01-31,PROD014,WH004,653,0,109,544,0
2025-01-31,PROD015,WH004,193,0,32,161,0
2025-01-31,PROD016,WH004,72,0,15,57,0
2025-01-31,PROD017,WH003,287,0,43,244,0
2025-01-31,PROD018,WH003,93,224,48,269,0
2025-01-31,PROD019,WH001,22,55,6,71,0
2025-01-31,PROD020,WH001,126,0,15,111,0
2025-02-01,PROD001,WH001,73,0,10,63,0
2025-02-01,PROD002,WH001,11,35,4,42,0
2025-02-01,PROD003,WH002,167,0,4,163,0
2025-02-01,PROD004,WH002,96,0,25,71,0
2025-02-01,PROD005,WH003,95,0,60,35,0
2025-02-01,PROD006,WH003,43,0,10,33,0
2025-02-01,PROD007,WH003,72,0,22,50,0
2025-02-01,PROD008,WH003,179,0,25,154,0
2025-02-01,PROD009,WH004,103,231,25,309,0
2025-02-01,PROD010,WH001,189,0,44,145,0
2025-02-01,PROD011,WH001,215,0,76,139,0
2025-02-01,PROD012,WH001,146,0,20,126,0
2025-02-01,PROD013,WH004,288,648,107,829,0
2025-02-01,PROD014,WH004,544,0,78,466,0
2025-02-01,PROD015,WH004,161,0,20,141,0
2025-02-01,PROD016,WH004,57,152,25,184,0
2025-02-01,PROD017,WH003,244,0,34,210,0
2025-02-01,PROD018,WH003,269,0,49,220,0
2025-02-01,PROD019,WH001,71,0,11,60,0
2025-02-01,PROD020,WH001,111,0,7,104,0
2025-02-02,PROD001,WH001,63,0,10,53,0
2025-02-02,PROD002,WH001,42,0,4,38,0
2025-02-02,PROD003,WH002,163,0,14,149,0
2025-02-02,PROD004,WH002,71,0,17,54,0
2025-02-02,PROD005,WH003,35,237,21,251,0
2025-02-02,PROD006,WH003,33,0,13,20,0
2025-02-02,PROD007,WH003,50,90,19,121,0
2025-02-02,PROD008,WH003,154,0,35,119,0
2025-02-02,PROD009,WH004,309,0,29,280,0
2025-02-02,PROD010,WH001,145,0,30,115,0
2025-02-02,PROD011,WH001,139,688,103,724,0
2025-02-02,PROD012,WH001,126,0,23,103,0
2025-02-02,PROD013,WH004,829,0,113,716,0
2025-02-02,PROD014,WH004,466,0,97,369,0
2025-02-02,PROD015,WH004,141,0,34,107,0
2025-02-02,PROD016,WH004,184,0,31,153,0
2025-02-02,PROD017,WH003,210,0,57,153,0
2025-02-02,PROD018,WH003,220,0,33,187,0
2025-02-02,PROD019,WH001,60,0,9,51,0
2025-02-02,PROD020,WH001,104,0,16,88,0
2025-02-03,PROD001,WH001,53,0,9,44,0
2025-02-03,PROD002,WH001,38,0,9,29,0
2025-02-03,PROD003,WH002,149,0,16,133,0
2025-02-03,PROD004,WH002,54,148,26,176,0
2025-02-03,PROD005,WH003,251,0,21,230,0
2025-02-03,PROD006,WH003,20,51,10,61,0
2025-02-03,PROD007,WH003,121,0,12,109,0
2025-02-03,PROD008,WH003,119,0,29,90,0
2025-02-03,PROD009,WH004,280,0,47,233,0
2025-02-03,PROD010,WH001,115,277,41,351,0
2025-02-03,PROD011,WH001,724,0,66,658,0
2025-02-03,PROD012,WH001,103,0,14,89,0
2025-02-03,PROD013,WH004,716,0,120,596,0
2025-02-03,PROD014,WH004,369,0,84,285,0
2025-02-03,PROD015,WH004,107,0,25,82,0
2025-02-03,PROD016,WH004,153,0,31,122,0
2025-02-03,PROD017,WH003,153,0,42,111,0
2025-02-03,PROD018,WH003,187,0,37,150,0
2025-02-03,PROD019,WH001,51,0,6,45,0
2025-02-03,PROD020,WH001,88,0,11,77,0
2025-02-04,PROD001,WH001,44,0,10,34,0
2025-02-04,PROD002,WH001,29,0,6,23,0
2025-02-04,PROD003,WH002,133,0,17,116,0
2025-02-04,PROD004,WH002,176,0,19,157,0
2025-02-04,PROD005,WH003,230,0,17,213,0
2025-02-04,PROD006,WH003,61,0,12,49,0
2025-02-04,PROD007,WH003,109,0,31,78,0
2025-02-04,PROD008,WH003,90,0,33,57,0
2025-02-04,PROD009,WH004,233,0,31,202,0
2025-02-04,PROD010,WH001,351,0,51,300,0
2025-02-04,PROD011,WH001,658,0,89,569,0
2025-02-04,PROD012,WH001,89,0,38,51,0
2025-02-04,PROD013,WH004,596,0,144,452,0
2025-02-04,PROD014,WH004,285,0,58,227,0
2025-02-04,PROD015,WH004,82,261,27,316,0
2025-02-04,PROD016,WH004,122,0,18,104,0
2025-02-04,PROD017,WH003,111,289,45,355,0
2025-02-04,PROD018,WH003,150,0,43,107,0
2025-02-04,PROD019,WH001,45,0,6,39,0
2025-02-04,PROD020,WH001,77,0,13,64,0
2025-02-05,PROD001,WH001,34,0,7,27,0
2025-02-05,PROD002,WH001,23,0,7,16,0
2025-02-05,PROD003,WH002,116,0,12,104,0
2025-02-05,PROD004,WH002,157,0,13,144,0
2025-02-05,PROD005,WH003,213,0,23,190,0
2025-02-05,PROD006,WH003,49,0,9,40,0
2025-02-05,PROD007,WH003,78,0,16,62,0
2025-02-05,PROD008,WH003,57,227,30,254,0
2025-02-05,PROD009,WH004,202,0,38,164,0
2025-02-05,PROD010,WH001,300,0,59,241,0
2025-02-05,PROD011,WH001,569,0,96,473,0
2025-02-05,PROD012,WH001,51,153,37,167,0
2025-02-05,PROD013,WH004,452,0,72,380,0
2025-02-05,PROD014,WH004,227,565,81,711,0
2025-02-05,PROD015,WH004,316,0,23,293,0
2025-02-05,PROD016,WH004,104,0,17,87,0
2025-02-05,PROD017,WH003,355,0,35,320,0
2025-02-05,PROD018,WH003,107,0,14,93,0
2025-02-05,PROD019,WH001,39,0,7,32,0
2025-02-05,PROD020,WH001,64,0,12,52,0
2025-02-06,PROD001,WH001,27,0,13,14,0
2025-02-06,PROD002,WH001,16,40,3,53,0
2025-02-06,PROD003,WH002,104,0,11,93,0
2025-02-06,PROD004,WH002,144,0,22,122,0
2025-02-06,PROD005,WH003,190,0,17,173,0
2025-02-06,PROD006,WH003,40,0,10,30,0
2025-02-06,PROD007,WH003,62,0,20,42,0
2025-02-06,PROD008,WH003,254,0,25,229,0
2025-02-06,PROD009,WH004,164,0,50,114,0
2025-02-06,PROD010,WH001,241,0,41,200,0
2025-02-06,PROD011,WH001,473,0,74,399,0
2025-02-06,PROD012,WH001,167,0,18,149,0
2025-02-06,PROD013,WH004,380,0,108,272,0
2025-02-06,PROD014,WH004,711,0,112,599,0
2025-02-06,PROD015,WH004,293,0,23,270,0
2025-02-06,PROD016,WH004,87,0,20,67,0
2025-02-06,PROD017,WH003,320,0,66,254,0
2025-02-06,PROD018,WH003,93,238,43,288,0
2025-02-06,PROD019,WH001,32,0,7,25,0
2025-02-06,PROD020,WH001,52,0,14,38,0
2025-02-07,PROD001,WH001,14,40,8,46,0
2025-02-07,PROD002,WH001,53,0,5,48,0
2025-02-07,PROD003,WH002,93,0,15,78,0
2025-02-07,PROD004,WH002,122,0,15,107,0
2025-02-07,PROD005,WH003,173,0,38,135,0
2025-02-07,PROD006,WH003,30,0,11,19,0
2025-02-07,PROD007,WH003,42,108,24,126,0
2025-02-07,PROD008,WH003,229,0,282,0,53
2025-02-07,PROD009,WH004,114,0,222,0,108
2025-02-07,PROD010,WH001,200,0,28,172,0
2025-02-07,PROD011,WH001,399,0,76,323,0
2025-02-07,PROD012,WH001,149,0,29,120,0
2025-02-07,PROD013,WH004,272,788,111,949,0
2025-02-07,PROD014,WH004,599,0,63,536,0
2025-02-07,PROD015,WH004,270,0,32,238,0
2025-02-07,PROD016,WH004,67,0,23,44,0
2025-02-07,PROD017,WH003,254,0,44,210,0
2025-02-07,PROD018,WH003,288,0,28,260,0
2025-02-07,PROD019,WH001,25,0,6,19,0
2025-02-07,PROD020,WH001,38,0,10,28,0
2025-02-08,PROD001,WH001,46,0,7,39,0
2025-02-08,PROD002,WH001,48,0,6,42,0
2025-02-08,PROD003,WH002,78,0,17,61,0
2025-02-08,PROD004,WH002,107,0,15,92,0
2025-02-08,PROD005,WH003,135,0,27,108,0
2025-02-08,PROD006,WH003,19,64,15,68,0
2025-02-08,PROD007,WH003,126,0,14,112,0
2025-02-08,PROD008,WH003,0,258,41,217,0
2025-02-08,PROD009,WH004,0,312,27,285,0
2025-02-08,PROD010,WH001,172,0,42,130,0
2025-02-08,PROD011,WH001,323,0,53,270,0
2025-02-08,PROD012,WH001,120,0,40,80,0
2025-02-08,PROD013,WH004,949,0,95,854,0
2025-02-08,PROD014,WH004,536,0,82,454,0
2025-02-08,PROD015,WH004,238,0,29,209,0
2025-02-08,PROD016,WH004,44,111,23,132,0
2025-02-08,PROD017,WH003,210,0,47,163,0
2025-02-08,PROD018,WH003,260,0,35,225,0
2025-02-08,PROD019,WH001,19,45,7,57,0
2025-02-08,PROD020,WH001,28,76,12,92,0
2025-02-09,PROD001,WH001,39,0,7,32,0
2025-02-09,PROD002,WH001,42,0,4,38,0
2025-02-09,PROD003,WH002,61,0,28,33,0
2025-02-09,PROD004,WH002,92,0,23,69,0
2025-02-09,PROD005,WH003,108,0,35,73,0
2025-02-09,PROD006,WH003,68,0,8,60,0
2025-02-09,PROD007,WH003,112,0,30,82,0
2025-02-09,PROD008,WH003,217,0,35,182,0
2025-02-09,PROD009,WH004,285,0,36,249,0
2025-02-09,PROD010,WH001,130,234,41,323,0
2025-02-09,PROD011,WH001,270,0,79,191,0
2025-02-09,PROD012,WH001,80,0,28,52,0
2025-02-09,PROD013,WH004,854,0,156,698,0
2025-02-09,PROD014,WH004,454,0,81,373,0
2025-02-09,PROD015,WH004,209,0,36,173,0
2025-02-09,PROD016,WH004,132,0,15,117,0
2025-02-09,PROD017,WH003,163,0,23,140,0
2025-02-09,PROD018,WH003,225,0,32,193,0
2025-02-09,PROD019,WH001,57,0,7,50,0
2025-02-09,PROD020,WH001,92,0,9,83,0
2025-02-10,PROD001,WH001,32,0,10,22,0
2025-02-10,PROD002,WH001,38,0,4,34,0
2025-02-10,PROD003,WH002,33,125,17,141,0
2025-02-10,PROD004,WH002,69,0,29,40,0
2025-02-10,PROD005,WH003,73,237,19,291,0
2025-02-10,PROD006,WH003,60,0,8,52,0
2025-02-10,PROD007,WH003,82,0,14,68,0
2025-02-10,PROD008,WH003,182,0,29,153,0
2025-02-10,PROD009,WH004,249,0,53,196,0
2025-02-10,PROD010,WH001,323,0,49,274,0
2025-02-10,PROD011,WH001,191,646,83,754,0
2025-02-10,PROD012,WH001,52,247,34,265,0
2025-02-10,PROD013,WH004,698,0,128,570,0
2025-02-10,PROD014,WH004,373,0,90,283,0
2025-02-10,PROD015,WH004,173,0,31,142,0
2025-02-10,PROD016,WH004,117,0,18,99,0
2025-02-10,PROD017,WH003,140,0,38,102,0
2025-02-10,PROD018,WH003,193,0,30,163,0
2025-02-10,PROD019,WH001,50,0,8,42,0
2025-02-10,PROD020,WH001,83,0,13,70,0
2025-02-11,PROD001,WH001,22,59,12,69,0
2025-02-11,PROD002,WH001,34,0,3,31,0
2025-02-11,PROD003,WH002,141,0,15,126,0
2025-02-11,PROD004,WH002,40,163,20,183,0
2025-02-11,PROD005,WH003,291,0,28,263,0
2025-02-11,PROD006,WH003,52,0,9,43,0
2025-02-11,PROD007,WH003,68,0,126,0,58
2025-02-11,PROD008,WH003,153,0,25,128,0
2025-02-11,PROD009,WH004,196,0,27,169,0
2025-02-11,PROD010,WH001,274,0,62,212,0
2025-02-11,PROD011,WH001,754,0,57,697,0
2025-02-11,PROD012,WH001,265,0,31,234,0
2025-02-11,PROD013,WH004,570,0,114,456,0
2025-02-11,PROD014,WH004,283,0,88,195,0
2025-02-11,PROD015,WH004,142,0,60,82,0
2025-02-11,PROD016,WH004,99,0,21,78,0
2025-02-11,PROD017,WH003,102,280,33,349,0
2025-02-11,PROD018,WH003,163,0,61,102,0
2025-02-11,PROD019,WH001,42,0,7,35,0
2025-02-11,PROD020,WH001,70,0,13,57,0
2025-02-12,PROD001,WH001,69,0,4,65,0
2025-02-12,PROD002,WH001,31,0,5,26,0
2025-02-12,PROD003,WH002,126,0,19,107,0
2025-02-12,PROD004,WH002,183,0,18,165,0
2025-02-12,PROD005,WH003,263,0,28,235,0
2025-02-12,PROD006,WH003,43,0,11,32,0
2025-02-12,PROD007,WH003,0,140,16,124,0
2025-02-12,PROD008,WH003,128,0,19,109,0
2025-02-12,PROD009,WH004,169,0,33,136,0
2025-02-12,PROD010,WH001,212,0,32,180,0
2025-02-12,PROD011,WH001,697,0,45,652,0
2025-02-12,PROD012,WH001,234,0,26,208,0
2025-02-12,PROD013,WH004,456,0,65,391,0
2025-02-12,PROD014,WH004,195,438,107,526,0
2025-02-12,PROD015,WH004,82,227,25,284,0
2025-02-12,PROD016,WH004,78,0,39,39,0
2025-02-12,PROD017,WH003,349,0,38,311,0
2025-02-12,PROD018,WH003,102,185,40,247,0
2025-02-12,PROD019,WH001,35,0,54,0,19
2025-02-12,PROD020,WH001,57,0,13,44,0
2025-02-13,PROD001,WH001,65,0,6,59,0
2025-02-13,PROD002,WH001,26,0,4,22,0
2025-02-13,PROD003,WH002,107,0,18,89,0
2025-02-13,PROD004,WH002,165,0,21,144,0
2025-02-13,PROD005,WH003,235,0,16,219,0
2025-02-13,PROD006,WH003,32,0,8,24,0
2025-02-13,PROD007,WH003,124,0,36,88,0
2025-02-13,PROD008,WH003,109,0,26,83,0
2025-02-13,PROD009,WH004,136,0,32,104,0
2025-02-13,PROD010,WH001,180,0,70,110,0
2025-02-13,PROD011,WH001,652,0,95,557,0
2025-02-13,PROD012,WH001,208,0,26,182,0
2025-02-13,PROD013,WH004,391,0,91,300,0
2025-02-13,PROD014,WH004,526,0,72,454,0
2025-02-13,PROD015,WH004,284,0,39,245,0
2025-02-13,PROD016,WH004,39,121,24,136,0
2025-02-13,PROD017,WH003,311,0,47,264,0
2025-02-13,PROD018,WH003,247,0,44,203,0
2025-02-13,PROD019,WH001,0,40,3,37,0
2025-02-13,PROD020,WH001,44,0,12,32,0
2025-02-14,PROD001,WH001,59,0,10,49,0
2025-02-14,PROD002,WH001,22,0,6,16,0
2025-02-14,PROD003,WH002,89,0,23,66,0
2025-02-14,PROD004,WH002,144,0,29,115,0
2025-02-14,PROD005,WH003,219,0,26,193,0
2025-02-14,PROD006,WH003,24,90,10,104,0
2025-02-14,PROD007,WH003,88,0,17,71,0
2025-02-14,PROD008,WH003,83,244,26,301,0
2025-02-14,PROD009,WH004,104,243,46,301,0
2025-02-14,PROD010,WH001,110,435,40,505,0
2025-02-14,PROD011,WH001,557,0,74,483,0
2025-02-14,PROD012,WH001,182,0,30,152,0
2025-02-14,PROD013,WH004,300,0,87,213,0
2025-02-14,PROD014,WH004,454,0,84,370,0
2025-02-14,PROD015,WH004,245,0,25,220,0
2025-02-14,PROD016,WH004,136,0,21,115,0
2025-02-14,PROD017,WH003,264,0,411,0,147
2025-02-14,PROD018,WH003,203,0,33,170,0
2025-02-14,PROD019,WH001,37,0,8,29,0
2025-02-14,PROD020,WH001,32,72,12,92,0
2025-02-15,PROD001,WH001,49,0,8,41,0
2025-02-15,PROD002,WH001,16,46,4,58,0
2025-02-15,PROD003,WH002,66,0,16,50,0
2025-02-15,PROD004,WH002,115,0,14,101,0
2025-02-15,PROD005,WH003,193,0,22,171,0
2025-02-15,PROD006,WH003,104,0,14,90,0
2025-02-15,PROD007,WH003,71,0,22,49,0
2025-02-15,PROD008,WH003,301,0,14,287,0
2025-02-15,PROD009,WH004,301,0,53,248,0
2025-02-15,PROD010,WH001,505,0,51,454,0
2025-02-15,PROD011,WH001,483,0,44,439,0
2025-02-15,PROD012,WH001,152,0,33,119,0
2025-02-15,PROD013,WH004,213,862,117,958,0
2025-02-15,PROD014,WH004,370,0,81,289,0
2025-02-15,PROD015,WH004,220,0,29,191,0
2025-02-15,PROD016,WH004,115,0,30,85,0
2025-02-15,PROD017,WH003,0,302,43,259,0
2025-02-15,PROD018,WH003,170,0,37,133,0
2025-02-15,PROD019,WH001,29,0,11,18,0
2025-02-15,PROD020,WH001,92,0,13,79,0
2025-02-16,PROD001,WH001,41,0,10,31,0
2025-02-16,PROD002,WH001,58,0,5,53,0
2025-02-16,PROD003,WH002,50,0,9,41,0
2025-02-16,PROD004,WH002,101,0,18,83,0
2025-02-16,PROD005,WH003,171,0,23,148,0
2025-02-16,PROD006,WH003,90,0,12,78,0
2025-02-16,PROD007,WH003,49,116,10,155,0
2025-02-16,PROD008,WH003,287,0,30,257,0
2025-02-16,PROD009,WH004,248,0,29,219,0
2025-02-16,PROD010,WH001,454,0,57,397,0
2025-02-16,PROD011,WH001,439,0,62,377,0
2025-02-16,PROD012,WH001,119,0,33,86,0
2025-02-16,PROD013,WH004,958,0,71,887,0
2025-02-16,PROD014,WH004,289,0,82,207,0
2025-02-16,PROD015,WH004,191,0,20,171,0
2025-02-16,PROD016,WH004,85,0,22,63,0
2025-02-16,PROD017,WH003,259,0,395,0,136
2025-02-16,PROD018,WH003,133,0,27,106,0
2025-02-16,PROD019,WH001,18,69,10,77,0
2025-02-16,PROD020,WH001,79,0,12,67,0
2025-02-17,PROD001,WH001,31,0,7,24,0
2025-02-17,PROD002,WH001,53,0,7,46,0
2025-02-17,PROD003,WH002,41,135,15,161,0
2025-02-17,PROD004,WH002,83,0,20,63,0
2025-02-17,PROD005,WH003,148,0,19,129,0
2025-02-17,PROD006,WH003,78,0,8,70,0
2025-02-17,PROD007,WH003,155,0,19,136,0
2025-02-17,PROD008,WH003,257,0,13,244,0
2025-02-17,PROD009,WH004,219,0,33,186,0
2025-02-17,PROD010,WH001,397,0,44,353,0
2025-02-17,PROD011,WH001,377,0,66,311,0
2025-02-17,PROD012,WH001,86,0,9,77,0
2025-02-17,PROD013,WH004,887,0,83,804,0
2025-02-17,PROD014,WH004,207,692,99,800,0
2025-02-17,PROD015,WH004,171,0,32,139,0
2025-02-17,PROD016,WH004,63,0,15,48,0
2025-02-17,PROD017,WH003,0,267,34,233,0
2025-02-17,PROD018,WH003,106,0,29,77,0
2025-02-17,PROD019,WH001,77,0,10,67,0
2025-02-17,PROD020,WH001,67,0,10,57,0
2025-02-18,PROD001,WH001,24,0,6,18,0
2025-02-18,PROD002,WH001,46,0,6,40,0
2025-02-18,PROD003,WH002,161,0,14,147,0
2025-02-18,PROD004,WH002,63,0,29,34,0
2025-02-18,PROD005,WH003,129,0,26,103,0
2025-02-18,PROD006,WH003,70,0,8,62,0
2025-02-18,PROD007,WH003,136,0,22,114,0
2025-02-18,PROD008,WH003,244,0,32,212,0
2025-02-18,PROD009,WH004,186,0,40,146,0
2025-02-18,PROD010,WH001,353,0,49,304,0
2025-02-18,PROD011,WH001,311,0,65,246,0
2025-02-18,PROD012,WH001,77,0,27,50,0
2025-02-18,PROD013,WH004,804,0,1228,0,424
2025-02-18,PROD014,WH004,800,0,1139,0,339
2025-02-18,PROD015,WH004,139,0,19,120,0
2025-02-18,PROD016,WH004,48,198,19,227,0
2025-02-18,PROD017,WH003,233,0,42,191,0
2025-02-18,PROD018,WH003,77,253,52,278,0
2025-02-18,PROD019,WH001,67,0,9,58,0
2025-02-18,PROD020,WH001,57,0,16,41,0
2025-02-19,PROD001,WH001,18,73,9,82,0
2025-02-19,PROD002,WH001,40,0,5,35,0
2025-02-19,PROD003,WH002,147,0,15,132,0
2025-02-19,PROD004,WH002,34,135,17,152,0
2025-02-19,PROD005,WH003,103,0,29,74,0
2025-02-19,PROD006,WH003,62,0,7,55,0
2025-02-19,PROD007,WH003,114,0,15,99,0
2025-02-19,PROD008,WH003,212,0,24,188,0
2025-02-19,PROD009,WH004,146,0,48,98,0
2025-02-19,PROD010,WH001,304,0,47,257,0
2025-02-19,PROD011,WH001,246,0,48,198,0
2025-02-19,PROD012,WH001,50,215,27,238,0
2025-02-19,PROD013,WH004,0,721,151,570,0
2025-02-19,PROD014,WH004,0,572,108,464,0
2025-02-19,PROD015,WH004,120,0,46,74,0
2025-02-19,PROD016,WH004,227,0,22,205,0
2025-02-19,PROD017,WH003,191,0,22,169,0
2025-02-19,PROD018,WH003,278,0,32,246,0
2025-02-19,PROD019,WH001,58,0,7,51,0
2025-02-19,PROD020,WH001,41,0,15,26,0
2025-02-20,PROD001,WH001,82,0,7,75,0
2025-02-20,PROD002,WH001,35,0,5,30,0
2025-02-20,PROD003,WH002,132,0,16,116,0
2025-02-20,PROD004,WH002,152,0,25,127,0
2025-02-20,PROD005,WH003,74,208,35,247,0
2025-02-20,PROD006,WH003,55,0,10,45,0
2025-02-20,PROD007,WH003,99,0,29,70,0
2025-02-20,PROD008,WH003,188,0,21,167,0
2025-02-20,PROD009,WH004,98,189,48,239,0
2025-02-20,PROD010,WH001,257,0,496,0,239
2025-02-20,PROD011,WH001,198,529,1418,0,691
2025-02-20,PROD012,WH001,238,0,31,207,0
2025-02-20,PROD013,WH004,570,0,83,487,0
2025-02-20,PROD014,WH004,464,0,76,388,0
2025-02-20,PROD015,WH004,74,206,42,238,0
2025-02-20,PROD016,WH004,205,0,29,176,0
2025-02-20,PROD017,WH003,169,0,14,155,0
2025-02-20,PROD018,WH003,246,0,23,223,0
2025-02-20,PROD019,WH001,51,0,9,42,0
2025-02-20,PROD020,WH001,26,66,12,80,0
2025-02-21,PROD001,WH001,75,0,6,69,0
2025-02-21,PROD002,WH001,30,0,6,24,0
2025-02-21,PROD003,WH002,116,0,17,99,0
2025-02-21,PROD004,WH002,127,0,33,94,0
2025-02-21,PROD005,WH003,247,0,28,219,0
2025-02-21,PROD006,WH003,45,0,13,32,0
2025-02-21,PROD007,WH003,70,0,9,61,0
2025-02-21,PROD008,WH003,167,0,14,153,0
2025-02-21,PROD009,WH004,239,0,36,203,0
2025-02-21,PROD010,WH001,0,391,55,336,0
2025-02-21,PROD011,WH001,0,430,98,332,0
2025-02-21,PROD012,WH001,207,0,29,178,0
2025-02-21,PROD013,WH004,487,0,120,367,0
2025-02-21,PROD014,WH004,388,0,112,276,0
2025-02-21,PROD015,WH004,238,0,31,207,0
2025-02-21,PROD016,WH004,176,0,20,156,0
2025-02-21,PROD017,WH003,155,0,56,99,0
2025-02-21,PROD018,WH003,223,0,47,176,0
2025-02-21,PROD019,WH001,42,0,3,39,0
2025-02-21,PROD020,WH001,80,0,8,72,0
2025-02-22,PROD001,WH001,69,0,7,62,0
2025-02-22,PROD002,WH001,24,0,8,16,0
2025-02-22,PROD003,WH002,99,0,14,85,0
2025-02-22,PROD004,WH002,94,0,16,78,0
2025-02-22,PROD005,WH003,219,0,28,191,0
2025-02-22,PROD006,WH003,32,0,6,26,0
2025-02-22,PROD007,WH003,61,0,11,50,0
2025-02-22,PROD008,WH003,153,0,22,131,0
2025-02-22,PROD009,WH004,203,0,30,173,0
2025-02-22,PROD010,WH001,336,0,41,295,0
2025-02-22,PROD011,WH001,332,0,96,236,0
2025-02-22,PROD012,WH001,178,0,36,142,0
2025-02-22,PROD013,WH004,367,0,95,272,0
2025-02-22,PROD014,WH004,276,0,100,176,0
2025-02-22,PROD015,WH004,207,0,21,186,0
2025-02-22,PROD016,WH004,156,0,17,139,0
2025-02-22,PROD017,WH003,99,388,788,0,301
2025-02-22,PROD018,WH003,176,0,25,151,0
2025-02-22,PROD019,WH001,39,0,11,28,0
2025-02-22,PROD020,WH001,72,0,13,59,0
2025-02-23,PROD001,WH001,62,0,6,56,0
2025-02-23,PROD002,WH001,16,54,8,62,0
2025-02-23,PROD003,WH002,85,0,15,70,0
2025-02-23,PROD004,WH002,78,0,28,50,0
2025-02-23,PROD005,WH003,191,0,19,172,0
2025-02-23,PROD006,WH003,26,92,12,106,0
2025-02-23,PROD007,WH003,50,141,21,170,0
2025-02-23,PROD008,WH003,131,0,28,103,0
2025-02-23,PROD009,WH004,173,0,32,141,0
2025-02-23,PROD010,WH001,295,0,53,242,0
2025-02-23,PROD011,WH001,236,0,113,123,0
